X,Y,Name,description,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D,Field_16,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_8,Field_9,Field_6,Field_7,Field_4,Field_5,Field_2,Field_3,Field_1
103.820124456725,1.30706156424643,kml_59,,9404401,"Allergy, Arthritis & Rheumatism Clinic",MD,63335550,258499,B,6,09,02/03,Napier Road,Gleneagles Medical Centre,"CDMP,CHAS,ISP",26531.61663544,32153.74884031,4A8979155241BAD4,20190213130534,20190213130534,Napier Road,Gleneagles Medical Centre,"CDMP,CHAS,ISP",26531.61663544,32153.74884031,4A8979155241BAD4,09,02/03,B,6,63335550,258499,"Allergy, Arthritis & Rheumatism Clinic",MD,9404401
103.85392952113,1.31247324055943,kml_60,,14M0221,"Allergy, Arthritis & Rheumatism Clinic",MC,66362945,217562,B,1,14,13,FARRER PARK STATION ROAD,CONNEXION,"CDMP,CHAS",30293.80170204,32752.14969333,39270EAF75A56D24,20190213130534,20190213130534,FARRER PARK STATION ROAD,CONNEXION,"CDMP,CHAS",30293.80170204,32752.14969333,39270EAF75A56D24,14,13,B,1,66362945,217562,"Allergy, Arthritis & Rheumatism Clinic",MC,14M0221
103.931623628634,1.35524290247104,kml_61,,17M0228,Allhealth Family Clinic,MC,67026467,523872,A,872C,01,01,TAMPINES STREET 86,,CHAS,38940.23283936,37481.61231748,AA8C17341292E2AE,20190213130534,20190213130534,TAMPINES STREET 86,,CHAS,38940.23283936,37481.61231748,AA8C17341292E2AE,01,01,A,872C,67026467,523872,Allhealth Family Clinic,MC,17M0228
103.845949468937,1.37193728818144,kml_62,,16M0043,Ang Mo Kio Family Medicine Clinic,MC,65541133,569841,B,4190,03,01,ANG MO KIO AVENUE 6,BROADWAY PLAZA,"CDMP,CHAS",29405.66387411,39327.37418357,6C14B201E0E15732,20190213130534,20190213130534,ANG MO KIO AVENUE 6,BROADWAY PLAZA,"CDMP,CHAS",29405.66387411,39327.37418357,6C14B201E0E15732,03,01,B,4190,65541133,569841,Ang Mo Kio Family Medicine Clinic,MC,16M0043
103.882455638548,1.31277604579897,kml_63,,16C0397,Anteh Dispensary Pte Ltd,MD,67441809,398664,B,1,01,02,LORONG 22 GEYLANG,GRANDVIEW SUITES,CHAS,33468.48699051,32785.67660058,7E06EFB3C6FE7DCA,20190213130534,20190213130534,LORONG 22 GEYLANG,GRANDVIEW SUITES,CHAS,33468.48699051,32785.67660058,7E06EFB3C6FE7DCA,01,02,B,1,67441809,398664,Anteh Dispensary Pte Ltd,MD,16C0397
103.851478219833,1.30758123998287,kml_64,,9404921,Apollo Medical Centre,MD,62962777,210668,A,668,01,24,CHANDER ROAD,,"CDMP,CHAS,ISP",30020.99908892,32211.21533152,1AB3F804CD042227,20190213130534,20190213130534,CHANDER ROAD,,"CDMP,CHAS,ISP",30020.99908892,32211.21533152,1AB3F804CD042227,01,24,A,668,62962777,210668,Apollo Medical Centre,MD,9404921
103.833961913411,1.30450609944301,kml_65,,9404842,Asia HealthPartners,MD,62357888,238863,B,304,05,06,ORCHARD ROAD,LUCKY PLAZA,"CDMP,CHAS,ISP",28071.5971646,31871.17484427,F01247058F81EE40,20190213130534,20190213130534,ORCHARD ROAD,LUCKY PLAZA,"CDMP,CHAS,ISP",28071.5971646,31871.17484427,F01247058F81EE40,05,06,B,304,62357888,238863,Asia HealthPartners,MD,9404842
103.836723874387,1.43576080433402,kml_66,,12C0249,Atrio Family Clinic,MD,67520838,760291,A,291,01,349,YISHUN STREET 22,,"CDMP,CHAS,ISP",28378.95761251,46384.65236368,A9343D9DC23473BA,20190213130534,20190213130534,YISHUN STREET 22,,"CDMP,CHAS,ISP",28378.95761251,46384.65236368,A9343D9DC23473BA,01,349,A,291,67520838,760291,Atrio Family Clinic,MD,12C0249
103.858181908966,1.33093933661869,kml_67,,9400089,B T GOH FAMILY CLINIC & SURGERY,MD,63544535,310194,A,194,01,406,KIM KEAT AVE,,"CDMP,CHAS,ISP",30767.03163903,34794.04031504,27621E7E8810E633,20190213130534,20190213130534,KIM KEAT AVE,,"CDMP,CHAS,ISP",30767.03163903,34794.04031504,27621E7E8810E633,01,406,A,194,63544535,310194,B T GOH FAMILY CLINIC & SURGERY,MD,9400089
103.914941831149,1.33295923548327,kml_68,,9400097,BALKIS FAMILY CLINIC,MD,64454711,470631,A,631,01,968,BEDOK RESERVOIR RD,,"CDMP,CHAS,ISP",37083.81960926,35017.52690881,DCE856F0611B9DA0,20190213130534,20190213130534,BEDOK RESERVOIR RD,,"CDMP,CHAS,ISP",37083.81960926,35017.52690881,DCE856F0611B9DA0,01,968,A,631,64454711,470631,BALKIS FAMILY CLINIC,MD,9400097
103.932493034946,1.32587565153874,kml_69,,9404456,BEDOK  CENTRAL CLINIC,MD,62424489,460214,A,214,01,161,BEDOK NORTH STREET 1,,"CDMP,CHAS,ISP",39037.11941425,34234.33096507,0177706904B74DE0,20190213130534,20190213130534,BEDOK NORTH STREET 1,,"CDMP,CHAS,ISP",39037.11941425,34234.33096507,0177706904B74DE0,01,161,A,214,62424489,460214,BEDOK  CENTRAL CLINIC,MD,9404456
103.935563486314,1.32014882956642,kml_70,,9400102,BEDOK CLINIC & SURGERY(Family Medical Centre),MD,62410943,460017,A,17,01,565,BEDOK SOUTH RD,,"CDMP,CHAS,ISP",39378.85624037,33601.10134856,733BEAE91C272774,20190213130534,20190213130534,BEDOK SOUTH RD,,"CDMP,CHAS,ISP",39378.85624037,33601.10134856,733BEAE91C272774,01,565,A,17,62410943,460017,BEDOK CLINIC & SURGERY(Family Medical Centre),MD,9400102
103.934249434387,1.32749295502142,kml_71,,9402301,BEDOK FAMILY CLINIC & SURGERY,MD,64410236,460218,A,218,01,17,BEDOK NORTH ST 1,,"CDMP,CHAS,ISP",39232.58188074,34413.1723434,FB2BACEBDFDEA46E,20190213130534,20190213130534,BEDOK NORTH ST 1,,"CDMP,CHAS,ISP",39232.58188074,34413.1723434,FB2BACEBDFDEA46E,01,17,A,218,64410236,460218,BEDOK FAMILY CLINIC & SURGERY,MD,9402301
103.937343348132,1.32919868633173,kml_72,,9400105,BEDOK LIFE CLINIC,MD,64431398,460123,A,123,01,160,BEDOK NORTH ST 2,,"CDMP,CHAS,ISP",39576.89557166,34601.79793826,4F4C861C5C1CB767,20190213130534,20190213130534,BEDOK NORTH ST 2,,"CDMP,CHAS,ISP",39576.89557166,34601.79793826,4F4C861C5C1CB767,01,160,A,123,64431398,460123,BEDOK LIFE CLINIC,MD,9400105
103.934734222327,1.3206250489608,kml_73,,9400107,BEDOK MEDICAL CENTRE PTE LTD,MD,62414111,460018,A,18,01,57,BEDOK SOUTH RD,,"CDMP,CHAS,ISP",39286.56501131,33653.75547249,445E961844F14247,20190213130534,20190213130534,BEDOK SOUTH RD,,"CDMP,CHAS,ISP",39286.56501131,33653.75547249,445E961844F14247,01,57,A,18,62414111,460018,BEDOK MEDICAL CENTRE PTE LTD,MD,9400107
103.865457577136,1.37703825541136,kml_74,,14M0108,BEWELL CLINIC,MC,65559038,569876,A,5012,01,01,ANG MO KIO AVENUE 5,TECHPLACE II,"CDMP,CHAS,ISP",31576.67075272,39891.43361788,E928B67FB7322B7C,20190213130534,20190213130534,ANG MO KIO AVENUE 5,TECHPLACE II,"CDMP,CHAS,ISP",31576.67075272,39891.43361788,E928B67FB7322B7C,01,01,A,5012,65559038,569876,BEWELL CLINIC,MC,14M0108
103.855215218471,1.34452943686256,kml_75,,12C0198,BISHAN GRACE CLINIC,MD,62542232,570150,A,150,01,151,BISHAN STREET 11,,"CDMP,CHAS",30436.85615357,36296.76095624,5011E88F78CA10C7,20190213130534,20190213130534,BISHAN STREET 11,,"CDMP,CHAS",30436.85615357,36296.76095624,5011E88F78CA10C7,01,151,A,150,62542232,570150,BISHAN GRACE CLINIC,MD,12C0198
103.784855036241,1.29076149231466,kml_76,,9403277,BL MEDICAL ASSOCIATES,MD,62651052,118222,B,2,01,10,SCIENCE PARK DRIVE,ASCENT,"CDMP,CHAS,ISP",22606.42219234,30351.41838298,D2E1176627021C68,20190213130534,20190213130534,SCIENCE PARK DRIVE,ASCENT,"CDMP,CHAS,ISP",22606.42219234,30351.41838298,D2E1176627021C68,01,10,B,2,62651052,118222,BL MEDICAL ASSOCIATES,MD,9403277
103.908688936297,1.33141324887407,kml_77,,9403684,BOK FAMILY CLINIC  PTE LTD,MD,67478200,470117,A,117,01,58,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",36387.94222808,34846.55729474,22CEDAA5A17FCAB7,20190213130534,20190213130534,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",36387.94222808,34846.55729474,22CEDAA5A17FCAB7,01,58,A,117,67478200,470117,BOK FAMILY CLINIC  PTE LTD,MD,9403684
103.870914031071,1.31423937057055,kml_78,,9402579,BOON KENG CLINIC & SURGERY,MD,67465456,380011,A,11,01,919,UPPER BOON KENG RD,,"CDMP,CHAS,ISP",32184.01334321,32947.46127392,A1347A0E22845DE0,20190213130534,20190213130534,UPPER BOON KENG RD,,"CDMP,CHAS,ISP",32184.01334321,32947.46127392,A1347A0E22845DE0,01,919,A,11,67465456,380011,BOON KENG CLINIC & SURGERY,MD,9402579
103.712429315355,1.3463481965558,kml_79,,9400128,BOON LAY CENTRAL CLINIC,MD,62655996,640221,A,221,01,242,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,"CDMP,CHAS,ISP",14546.34900375,36498.19284422,0A525408D7B40704,20190213130534,20190213130534,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,"CDMP,CHAS,ISP",14546.34900375,36498.19284422,0A525408D7B40704,01,242,A,221,62655996,640221,BOON LAY CENTRAL CLINIC,MD,9400128
103.712429315355,1.3463481965558,kml_80,,9400129,BOON LAY CLINIC & SURGERY,MD,62655247,640221,A,221,01,240/244,BOON LAY PLACE,,"CDMP,CHAS",14546.34900375,36498.19284422,0A5254083E8FC7CF,20190213130534,20190213130534,BOON LAY PLACE,,"CDMP,CHAS",14546.34900375,36498.19284422,0A5254083E8FC7CF,01,240/244,A,221,62655247,640221,BOON LAY CLINIC & SURGERY,MD,9400129
103.808963346658,1.28662190371744,kml_81,,11C0180,CENTRAL MEDICAL GROUP PTE LTD,MD,62722212,150011,A,11,01,4442,JALAN BUKIT MERAH,,"CDMP,CHAS,ISP",25289.46680058,29893.64563939,D1786E02D3414CCC,20190213130534,20190213130534,JALAN BUKIT MERAH,,"CDMP,CHAS,ISP",25289.46680058,29893.64563939,D1786E02D3414CCC,01,4442,A,11,62722212,150011,CENTRAL MEDICAL GROUP PTE LTD,MD,11C0180
103.924149636196,1.323289599016,kml_82,,9402307,CHAI CHEE CLINIC & SURGERY,MD,62441231,461025,A,25A,01,453,CHAI CHEE RD,,"CDMP,CHAS,ISP",38108.59274554,33948.3426194,46231A7215F898DC,20190213130534,20190213130534,CHAI CHEE RD,,"CDMP,CHAS,ISP",38108.59274554,33948.3426194,46231A7215F898DC,01,453,A,25A,62441231,461025,CHAI CHEE CLINIC & SURGERY,MD,9402307
103.901515916912,1.30409731167599,kml_83,,9400191,CHAN FAMILY CLINIC,MD,63454683,437844,B,865,02,81H,MOUNTBATTEN ROAD,KATONG SHOPPING CENTRE,"CDMP,CHAS,ISP",35589.74150651,31826.07588148,0AFACCDC04B9DC7A,20190213130534,20190213130534,MOUNTBATTEN ROAD,KATONG SHOPPING CENTRE,"CDMP,CHAS,ISP",35589.74150651,31826.07588148,0AFACCDC04B9DC7A,02,81H,B,865,63454683,437844,CHAN FAMILY CLINIC,MD,9400191
103.77860007818,1.3387593077272,kml_84,,9400200,CHANG CLINIC,MD,64663811,588996,B,1,B1,08/09/10,JLN ANAK BUKIT,BUKIT TIMAH PLAZA,"CDMP,CHAS,ISP",21910.41496151,35658.78665167,AAB9298AC969F0B3,20190213130534,20190213130534,JLN ANAK BUKIT,BUKIT TIMAH PLAZA,"CDMP,CHAS,ISP",21910.41496151,35658.78665167,AAB9298AC969F0B3,B1,08/09/10,B,1,64663811,588996,CHANG CLINIC,MD,9400200
103.839265036809,1.27704241174626,kml_85,,9403519,CHANG CLINIC & SURGERY,MD,62216955,080007,A,7,01,21,EVERTON PARK,,"CDMP,CHAS,ISP",28661.79330554,28834.38268049,C67DFD89C9CB30EB,20190213130534,20190213130534,EVERTON PARK,,"CDMP,CHAS,ISP",28661.79330554,28834.38268049,C67DFD89C9CB30EB,01,21,A,7,62216955,080007,CHANG CLINIC & SURGERY,MD,9403519
103.872312298307,1.36995099695439,kml_87,,9400215,CHEN FAMILY CLINIC,MD,62812212,550153,A,153,01,490,SERANGOON NORTH AVE 1,,"CDMP,CHAS,ISP",32339.52891176,39107.77178935,57353662448191E0,20190213130534,20190213130534,SERANGOON NORTH AVE 1,,"CDMP,CHAS,ISP",32339.52891176,39107.77178935,57353662448191E0,01,490,A,153,62812212,550153,CHEN FAMILY CLINIC,MD,9400215
103.855967138976,1.36747901395741,kml_88,,9400217,CHENG CLINIC,MD,64542482,560447,A,447,01,1677,ANG MO KIO AVE 10,,"CDMP,CHAS,ISP",30520.51301653,38834.40912772,D9DB5548BDA25AB5,20190213130534,20190213130534,ANG MO KIO AVE 10,,"CDMP,CHAS,ISP",30520.51301653,38834.40912772,D9DB5548BDA25AB5,01,1677,A,447,64542482,560447,CHENG CLINIC,MD,9400217
103.850825476113,1.31559567557441,kml_89,,9402131,CHEONG FAMILY CLINIC PTE LTD,MD,62975125,210045,A,45,01,293,OWEN RD,,"CDMP,CHAS,ISP",29948.34860314,33097.40992463,9D76E0F065A282DE,20190213130534,20190213130534,OWEN RD,,"CDMP,CHAS,ISP",29948.34860314,33097.40992463,9D76E0F065A282DE,01,293,A,45,62975125,210045,CHEONG FAMILY CLINIC PTE LTD,MD,9402131
103.773329447413,1.34054871020546,kml_90,,9400227,CHEONG MEDICAL CLINIC,MD,94686311,598589,A,76,,,JLN JURONG KECHIL,,"CDMP,CHAS,ISP",21323.85473185,35856.66347415,1142830F25947AD3,20190213130534,20190213130534,JLN JURONG KECHIL,,"CDMP,CHAS,ISP",21323.85473185,35856.66347415,1142830F25947AD3,,,A,76,94686311,598589,CHEONG MEDICAL CLINIC,MD,9400227
103.945588355489,1.34550450587014,kml_91,,9400229,CHERN MEDICAL CLINIC,MD,67810036,521138,A,138,01,112,TAMPINES ST 11,,"CDMP,CHAS,ISP",40494.3994882,36404.85564443,675C85436B8CBB5F,20190213130534,20190213130534,TAMPINES ST 11,,"CDMP,CHAS,ISP",40494.3994882,36404.85564443,675C85436B8CBB5F,01,112,A,138,67810036,521138,CHERN MEDICAL CLINIC,MD,9400229
103.93803402297,1.34608442387087,kml_92,,9400234,CHIA & LEE MEDICAL & DENTAL CLINIC,MD,67812969,520802,A,802,01,15,TAMPINES AVE 4,,"CDMP,CHAS,ISP",39653.68111803,36468.94271225,A29970A11E60B3CB,20190213130534,20190213130534,TAMPINES AVE 4,,"CDMP,CHAS,ISP",39653.68111803,36468.94271225,A29970A11E60B3CB,01,15,A,802,67812969,520802,CHIA & LEE MEDICAL & DENTAL CLINIC,MD,9400234
103.859968761003,1.31270187075921,kml_93,,9400237,CHIA CLINIC AND SURGERY,MD,62980959,209264,B,27,01,04,FOCH ROAD,HOA NAM BUILDING,"CDMP,CHAS,ISP",30965.91139115,32777.43683818,5B6D0AF75526FD88,20190213130534,20190213130534,FOCH ROAD,HOA NAM BUILDING,"CDMP,CHAS,ISP",30965.91139115,32777.43683818,5B6D0AF75526FD88,01,04,B,27,62980959,209264,CHIA CLINIC AND SURGERY,MD,9400237
103.88499280169,1.36197602911345,kml_94,,9405391,CHIEW CLINIC PTE LTD,MD,63828002,548008,B,2,01,09,KOVAN ROAD,SIMON PLAZA,"CDMP,CHAS,ISP",33750.73469768,38225.96681057,D355BE7153C8B42E,20190213130534,20190213130534,KOVAN ROAD,SIMON PLAZA,"CDMP,CHAS,ISP",33750.73469768,38225.96681057,D355BE7153C8B42E,01,09,B,2,63828002,548008,CHIEW CLINIC PTE LTD,MD,9405391
103.886010316195,1.32915899651205,kml_95,,9400242,CHIN CHOO CLINIC,MD,67452815,370035,A,35,01,430,CIRCUIT ROAD,,"CDMP,CHAS,ISP",33864.05049199,34597.22804781,636CACB39D71CF7F,20190213130534,20190213130534,CIRCUIT ROAD,,"CDMP,CHAS,ISP",33864.05049199,34597.22804781,636CACB39D71CF7F,01,430,A,35,67452815,370035,CHIN CHOO CLINIC,MD,9400242
103.7601572777,1.30747684403086,kml_96,,9404347,CHIN LEONG CLINIC,MD,67789493,120517,A,517,01,555,WEST COAST ROAD,,"CDMP,CHAS,ISP",19857.82521292,32199.78305353,E46CB35893EBD166,20190213130534,20190213130534,WEST COAST ROAD,,"CDMP,CHAS,ISP",19857.82521292,32199.78305353,E46CB35893EBD166,01,555,A,517,67789493,120517,CHIN LEONG CLINIC,MD,9404347
103.846101472114,1.28439238197795,kml_97,,9403040,CHINATOWN MEDICAL CENTRE,MD,65360988,050531,A,531,02,64,UPPER CROSS STREET,HONG LIM COMPLEX,"CDMP,CHAS,ISP",29422.62998702,29647.10722163,3AB0D9F4A7A3AB8F,20190213130534,20190213130534,UPPER CROSS STREET,HONG LIM COMPLEX,"CDMP,CHAS,ISP",29422.62998702,29647.10722163,3AB0D9F4A7A3AB8F,02,64,A,531,65360988,050531,CHINATOWN MEDICAL CENTRE,MD,9403040
103.861107276896,1.32258735163112,kml_98,,17M0241,CHIRON MEDICAL CLINIC,MC,62914963,320003,A,3,01,95,ST. GEORGE'S ROAD,ST GEORGE'S WEST GARDENS,"CDMP,CHAS",31092.60521051,33870.52402674,86305D417B67AB13,20190213130534,20190213130534,ST. GEORGE'S ROAD,ST GEORGE'S WEST GARDENS,"CDMP,CHAS",31092.60521051,33870.52402674,86305D417B67AB13,01,95,A,3,62914963,320003,CHIRON MEDICAL CLINIC,MC,17M0241
103.849264521174,1.33358025833851,kml_99,,9400248,CHNG CLINIC AND SURGERY,MD,62504522,310178,A,178,01,236,TOA PAYOH CENTRAL,,"CDMP,CHAS,ISP",29774.61661181,35086.05165652,7CFDB690F92370E3,20190213130534,20190213130534,TOA PAYOH CENTRAL,,"CDMP,CHAS,ISP",29774.61661181,35086.05165652,7CFDB690F92370E3,01,236,A,178,62504522,310178,CHNG CLINIC AND SURGERY,MD,9400248
103.768538441068,1.37867070866309,kml_100,,9400251,CHONG & LIM FAMILY CLINIC,MD,67626881,670103,A,103,01,39,GANGSA ROAD,,"CDMP,CHAS,ISP",20790.78008764,40072.0159501,1CE721DB1D1EC119,20190213130534,20190213130534,GANGSA ROAD,,"CDMP,CHAS,ISP",20790.78008764,40072.0159501,1CE721DB1D1EC119,01,39,A,103,67626881,670103,CHONG & LIM FAMILY CLINIC,MD,9400251
103.91989305506,1.33716507465033,kml_101,,9400255,CHONG MEDICAL CLINIC,MD,62414678,470703,A,703,01,3500,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37634.82343308,35482.60637394,51076516F63C386E,20190213130534,20190213130534,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37634.82343308,35482.60637394,51076516F63C386E,01,3500,A,703,62414678,470703,CHONG MEDICAL CLINIC,MD,9400255
103.953613062624,1.36189869571333,kml_103,,9400264,CHOONG'S CLINIC,MD,67885190,520480,A,480,01,261,TAMPINES ST 44,,"CDMP,CHAS,ISP",41387.37308056,38217.6879722,0DCD90FD49E5C50D,20190213130534,20190213130534,TAMPINES ST 44,,"CDMP,CHAS,ISP",41387.37308056,38217.6879722,0DCD90FD49E5C50D,01,261,A,480,67885190,520480,CHOONG'S CLINIC,MD,9400264
103.88441304265,1.3075861395776,kml_104,,9400265,CHOONG'S CLINIC,MD,63442400,390021,A,21,01,97,OLD AIRPORT RD,,"CDMP,CHAS,ISP",33686.33919911,32211.80758516,C43FD63CC784A55A,20190213130534,20190213130534,OLD AIRPORT RD,,"CDMP,CHAS,ISP",33686.33919911,32211.80758516,C43FD63CC784A55A,01,97,A,21,63442400,390021,CHOONG'S CLINIC,MD,9400265
103.884236382226,1.37084076367772,kml_105,,9400272,CHUA CLINIC,MD,63865720,530678,A,678,01,513,HOUGANG AVE 8,,"CDMP,CHAS,ISP",33666.53328343,39206.18262963,74430252C0160415,20190213130534,20190213130534,HOUGANG AVE 8,,"CDMP,CHAS,ISP",33666.53328343,39206.18262963,74430252C0160415,01,513,A,678,63865720,530678,CHUA CLINIC,MD,9400272
103.83322239147,1.42460205341205,kml_106,,9400274,CHUA CLINIC & SURGERY,MD,62571690,760769,A,769,01,281,YISHUN AVE 3,,"CDMP,CHAS,ISP",27989.29582302,45150.77355805,983D9F248FFB21E9,20190213130534,20190213130534,YISHUN AVE 3,,"CDMP,CHAS,ISP",27989.29582302,45150.77355805,983D9F248FFB21E9,01,281,A,769,62571690,760769,CHUA CLINIC & SURGERY,MD,9400274
103.835446503405,1.41562517359593,kml_107,,9400275,CHUA CLINIC & SURGERY,MD,67521603,760844,A,844,01,156,YISHUN ST 81,,"CDMP,CHAS,ISP",28236.80771967,44158.155584,DBAA8CFF4CD13F6C,20190213130534,20190213130534,YISHUN ST 81,,"CDMP,CHAS,ISP",28236.80771967,44158.155584,DBAA8CFF4CD13F6C,01,156,A,844,67521603,760844,CHUA CLINIC & SURGERY,MD,9400275
103.85545542764,1.37234358213412,kml_108,,9405666,CHUA MEDICO CLINIC LLP,MD,64562275,560529,A,529,01,2323,ANG MO KIO AVE 10,,"CDMP,CHAS,ISP",30463.5607481,39372.30782263,84D2766420D3B5F4,20190213130534,20190213130534,ANG MO KIO AVE 10,,"CDMP,CHAS,ISP",30463.5607481,39372.30782263,84D2766420D3B5F4,01,2323,A,529,64562275,560529,CHUA MEDICO CLINIC LLP,MD,9405666
103.886159306963,1.32052595944466,kml_109,,9400281,CHUAH CLINIC & SURGERY PTE LTD,MD,67452104,380113,A,113,01,19,ALJUNIED AVE 2,,"CDMP,CHAS,ISP",33880.65199677,33642.63098964,134639A1A1ED6711,20190213130534,20190213130534,ALJUNIED AVE 2,,"CDMP,CHAS,ISP",33880.65199677,33642.63098964,134639A1A1ED6711,01,19,A,113,67452104,380113,CHUAH CLINIC & SURGERY PTE LTD,MD,9400281
103.936865404289,1.33143367986449,kml_110,,9400001,115 EASTPOINT CLINIC & SURGERY,MD,64410180,460115,A,115,01,301,BEDOK NORTH RD,,"CDMP,CHAS,ISP",39523.69489874,34848.93024413,19FC221A8BF25DDE,20190213130533,20190213130533,BEDOK NORTH RD,,"CDMP,CHAS,ISP",39523.69489874,34848.93024413,19FC221A8BF25DDE,01,301,A,115,64410180,460115,115 EASTPOINT CLINIC & SURGERY,MD,9400001
103.861087462865,1.31942539044681,kml_111,,9400002,18 CLINIC,MD,62999750,322101,A,101,01,228,TOWNER ROAD,,"CDMP,CHAS,ISP",31090.40397139,33520.89049554,D022E321EE4B2DCE,20190213130534,20190213130534,TOWNER ROAD,,"CDMP,CHAS,ISP",31090.40397139,33520.89049554,D022E321EE4B2DCE,01,228,A,101,62999750,322101,18 CLINIC,MD,9400002
103.84679624319,1.28895619965092,kml_112,,14M0337,"1Aesthetics, Medical & Surgery",MC,66125173,059818,B,8,14,90,EU TONG SEN STREET,THE CENTRAL,"CDMP,CHAS,ISP",29499.94958169,30151.75102766,0AF476006DED6261,20190213130534,20190213130534,EU TONG SEN STREET,THE CENTRAL,"CDMP,CHAS,ISP",29499.94958169,30151.75102766,0AF476006DED6261,14,90,B,8,66125173,059818,"1Aesthetics, Medical & Surgery",MC,14M0337
103.848986957423,1.3638957019431,kml_113,,9402662,338 FAMILY CLINIC,MD,64549408,560338,A,338,01,1615,ANG MO KIO AVE 1,,"CDMP,CHAS,ISP",29743.70510049,38438.17845933,723647237BD9850B,20190213130534,20190213130534,ANG MO KIO AVE 1,,"CDMP,CHAS,ISP",29743.70510049,38438.17845933,723647237BD9850B,01,1615,A,338,64549408,560338,338 FAMILY CLINIC,MD,9402662
103.906754510622,1.30173721640039,kml_114,,9400006,81 FAMILY CLINIC,MD,63466768,440086,A,86,01,670,MARINE PARADE CENTRAL,,"CDMP,CHAS",36172.75708286,31565.12493953,C17B173ADFB1F433,20190213130534,20190213130534,MARINE PARADE CENTRAL,,"CDMP,CHAS",36172.75708286,31565.12493953,C17B173ADFB1F433,01,670,A,86,63466768,440086,81 FAMILY CLINIC,MD,9400006
103.79531438351,1.43712301469225,kml_115,,9405507,888 PLAZA FAMILY CLINIC,MD,63688762,730888,B,888,01,739,WOODLANDS DRIVE 50,888 PLAZA,"CDMP,CHAS,ISP",23770.71393482,46535.31373461,50C60CCB48D9C6EA,20190213130534,20190213130534,WOODLANDS DRIVE 50,888 PLAZA,"CDMP,CHAS,ISP",23770.71393482,46535.31373461,50C60CCB48D9C6EA,01,739,B,888,63688762,730888,888 PLAZA FAMILY CLINIC,MD,9405507
103.79045407864,1.43106395467045,kml_116,,13C0067,A & A Clinic,MD,63390883,732570,A,570B,01,07,WOODLANDS AVENUE 1,,"CDMP,CHAS,ISP",23229.82361293,45865.34272069,FCCD70EB71074956,20190213130534,20190213130534,WOODLANDS AVENUE 1,,"CDMP,CHAS,ISP",23229.82361293,45865.34272069,FCCD70EB71074956,01,07,A,570B,63390883,732570,A & A Clinic,MD,13C0067
103.844160737727,1.32070490276287,kml_117,,9400096,A LIFE CLINIC PTE LTD,MC,67372283,307506,B,10,09,21,SINARAN DRIVE,NOVENA MEDICAL CENTER,"CDMP,CHAS,ISP",29206.625094,33662.35781507,088F136DB4FAC44A,20190213130534,20190213130534,SINARAN DRIVE,NOVENA MEDICAL CENTER,"CDMP,CHAS,ISP",29206.625094,33662.35781507,088F136DB4FAC44A,09,21,B,10,67372283,307506,A LIFE CLINIC PTE LTD,MC,9400096
103.953586491461,1.35226231434834,kml_118,,17M0298,ABLE MEDICAL,MC,69093955,524201,A,201D,01,1129,TAMPINES STREET 21,,CHAS,41384.46898859,37152.14358944,4D220D9788F150A2,20190213130534,20190213130534,TAMPINES STREET 21,,CHAS,41384.46898859,37152.14358944,4D220D9788F150A2,01,1129,A,201D,69093955,524201,ABLE MEDICAL,MC,17M0298
103.851778402295,1.33501332560942,kml_119,,16M0317,ACCESS MEDICAL (KIM KEAT),MC,67107326,310066,B,19,01,272,LORONG 7 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF06FBEF6E,20190213130534,20190213130534,LORONG 7 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF06FBEF6E,01,272,B,19,67107326,310066,ACCESS MEDICAL (KIM KEAT),MC,16M0317
103.914026029639,1.30611781278668,kml_120,,16M0117,ACCESS MEDICAL (MARINE TERRACE),MC,67478180,440058,A,58,01,61,MARINE TERRACE,,"CDMP,CHAS",36981.99656836,32049.53387201,A688F0D90234A4A1,20190213130534,20190213130534,MARINE TERRACE,,"CDMP,CHAS",36981.99656836,32049.53387201,A688F0D90234A4A1,01,61,A,58,67478180,440058,ACCESS MEDICAL (MARINE TERRACE),MC,16M0117
103.851778402295,1.33501332560942,kml_121,,16M0292,ACCESS MEDICAL (TOA PAYOH),MC,67107326,310066,A,66,01,315,LORONG 4 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF9A7DB68E,20190213130534,20190213130534,LORONG 4 TOA PAYOH,,"CDMP,CHAS",30054.38409987,35244.51490293,46B30DFF9A7DB68E,01,315,A,66,67107326,310066,ACCESS MEDICAL (TOA PAYOH),MC,16M0292
